Admin2,Admin1,Start_Date,End_Date,Date_Passed,Flooded_Area_SqKM,Flood_Area_Difference,Population_Exposed,Population_Exposed_Difference
Matman,Shan (North),2024-08-13,2024-08-22,9.0,1.94,1.28,21,9
Matman,Shan (North),2024-08-13,2024-08-25,12.0,2.17,0.23,23,2
Matman,Shan (North),2024-08-13,2024-08-27,14.0,2.38,0.21,26,3
Matman,Shan (North),2024-08-13,2024-09-06,24.0,2.55,0.17,36,10
Matman,Shan (North),2024-08-13,2024-09-08,26.0,2.75,0.2,36,0
Matman,Shan (North),2024-08-13,2024-09-15,33.0,4.22,1.47,41,5
Matman,Shan (North),2024-08-13,2024-09-18,36.0,4.3,0.08,42,1
Matman,Shan (North),2024-08-13,2024-09-20,38.0,4.62,0.32,45,3
Matman,Shan (North),2024-08-13,2024-09-27,45.0,5.89,1.27,49,4
Matman,Shan (North),2024-08-13,2024-09-30,48.0,6.0,0.11,50,1
Matman,Shan (North),2024-08-13,2024-10-24,72.0,6.1,0.1,50,0
Matman,Shan (North),2024-08-13,2024-10-26,74.0,6.5,0.4,51,1
Matman,Shan (North),2024-08-15,2024-08-15,0.0,0.36,0.0,8,0
Matman,Shan (North),2024-08-15,2024-08-22,7.0,1.66,1.3,17,9
Matman,Shan (North),2024-08-15,2024-08-25,10.0,1.94,0.28,20,3
Matman,Shan (North),2024-08-15,2024-08-27,12.0,2.16,0.22,23,3
Matman,Shan (North),2024-08-15,2024-09-06,22.0,2.33,0.17,33,10
Matman,Shan (North),2024-08-15,2024-09-08,24.0,2.53,0.2,33,0
Matman,Shan (North),2024-08-15,2024-09-15,31.0,4.0,1.47,38,5
Matman,Shan (North),2024-08-15,2024-09-18,34.0,4.08,0.08,39,1
Matman,Shan (North),2024-08-15,2024-09-20,36.0,4.4,0.32,41,2
Matman,Shan (North),2024-08-15,2024-09-27,43.0,5.68,1.28,46,5
Matman,Shan (North),2024-08-15,2024-09-30,46.0,5.8,0.12,47,1
Matman,Shan (North),2024-08-15,2024-10-24,70.0,5.91,0.11,47,0
Matman,Shan (North),2024-08-15,2024-10-26,72.0,6.31,0.4,48,1
Matman,Shan (North),2024-08-16,2024-08-22,6.0,1.32,0.0,10,0
Matman,Shan (North),2024-08-16,2024-08-25,9.0,1.67,0.35,17,7
Matman,Shan (North),2024-08-16,2024-08-27,11.0,1.9,0.23,21,4
Matman,Shan (North),2024-08-16,2024-09-06,21.0,2.07,0.17,31,10
Matman,Shan (North),2024-08-16,2024-09-08,23.0,2.32,0.25,31,0
Matman,Shan (North),2024-08-16,2024-09-15,30.0,3.79,1.47,36,5
Matman,Shan (North),2024-08-16,2024-09-18,33.0,3.87,0.08,37,1
Matman,Shan (North),2024-08-16,2024-09-20,35.0,4.19,0.32,40,3
Matman,Shan (North),2024-08-16,2024-09-27,42.0,5.47,1.28,44,4
Matman,Shan (North),2024-08-16,2024-09-30,45.0,5.59,0.12,45,1
Matman,Shan (North),2024-08-16,2024-10-24,69.0,5.7,0.11,45,0
Matman,Shan (North),2024-08-16,2024-10-26,71.0,6.11,0.41,46,1
Matman,Shan (North),2024-08-17,2024-08-22,5.0,1.32,0.0,10,0
Matman,Shan (North),2024-08-17,2024-08-25,8.0,1.67,0.35,17,7
Matman,Shan (North),2024-08-17,2024-08-27,10.0,1.9,0.23,21,4
Matman,Shan (North),2024-08-17,2024-09-06,20.0,2.07,0.17,31,10
Matman,Shan (North),2024-08-17,2024-09-08,22.0,2.32,0.25,31,0
Matman,Shan (North),2024-08-17,2024-09-15,29.0,3.79,1.47,36,5
Matman,Shan (North),2024-08-17,2024-09-18,32.0,3.87,0.08,37,1
Matman,Shan (North),2024-08-17,2024-09-20,34.0,4.19,0.32,40,3
Matman,Shan (North),2024-08-17,2024-09-27,41.0,5.47,1.28,44,4
Matman,Shan (North),2024-08-17,2024-09-30,44.0,5.59,0.12,45,1
Matman,Shan (North),2024-08-17,2024-10-24,68.0,5.7,0.11,45,0
Matman,Shan (North),2024-08-17,2024-10-26,70.0,6.11,0.41,46,1
Matman,Shan (North),2024-08-18,2024-08-22,4.0,1.32,0.0,10,0
Matman,Shan (North),2024-08-18,2024-08-25,7.0,1.67,0.35,17,7
Matman,Shan (North),2024-08-18,2024-08-27,9.0,1.9,0.23,21,4
Matman,Shan (North),2024-08-18,2024-09-06,19.0,2.07,0.17,31,10
Matman,Shan (North),2024-08-18,2024-09-08,21.0,2.32,0.25,31,0
Matman,Shan (North),2024-08-18,2024-09-15,28.0,3.79,1.47,36,5
Matman,Shan (North),2024-08-18,2024-09-18,31.0,3.87,0.08,37,1
Matman,Shan (North),2024-08-18,2024-09-20,33.0,4.19,0.32,40,3
Matman,Shan (North),2024-08-18,2024-09-27,40.0,5.47,1.28,44,4
Matman,Shan (North),2024-08-18,2024-09-30,43.0,5.59,0.12,45,1
Matman,Shan (North),2024-08-18,2024-10-24,67.0,5.7,0.11,45,0
Matman,Shan (North),2024-08-18,2024-10-26,69.0,6.11,0.41,46,1
Matman,Shan (North),2024-08-22,2024-08-22,0.0,1.32,0.0,10,0
Matman,Shan (North),2024-08-22,2024-08-25,3.0,1.67,0.35,17,7
Matman,Shan (North),2024-08-22,2024-08-27,5.0,1.9,0.23,21,4
Matman,Shan (North),2024-08-22,2024-09-06,15.0,2.07,0.17,31,10
Matman,Shan (North),2024-08-22,2024-09-08,17.0,2.32,0.25,31,0
Matman,Shan (North),2024-08-22,2024-09-15,24.0,3.79,1.47,36,5
Matman,Shan (North),2024-08-22,2024-09-18,27.0,3.87,0.08,37,1
Matman,Shan (North),2024-08-22,2024-09-20,29.0,4.19,0.32,40,3
Matman,Shan (North),2024-08-22,2024-09-27,36.0,5.47,1.28,44,4
Matman,Shan (North),2024-08-22,2024-09-30,39.0,5.59,0.12,45,1
Matman,Shan (North),2024-08-22,2024-10-24,63.0,5.7,0.11,45,0
Matman,Shan (North),2024-08-22,2024-10-26,65.0,6.11,0.41,46,1
Matman,Shan (North),2024-08-23,2024-08-25,2.0,0.35,0.0,7,0
Matman,Shan (North),2024-08-23,2024-08-27,4.0,0.58,0.23,11,4
Matman,Shan (North),2024-08-23,2024-09-06,14.0,0.75,0.17,21,10
Matman,Shan (North),2024-08-23,2024-09-08,16.0,1.0,0.25,21,0
Matman,Shan (North),2024-08-23,2024-09-15,23.0,2.69,1.69,27,6
Matman,Shan (North),2024-08-23,2024-09-18,26.0,2.77,0.08,29,2
Matman,Shan (North),2024-08-23,2024-09-20,28.0,3.09,0.32,31,2
Matman,Shan (North),2024-08-23,2024-09-27,35.0,4.46,1.37,36,5
Matman,Shan (North),2024-08-23,2024-09-30,38.0,4.58,0.12,37,1
Matman,Shan (North),2024-08-23,2024-10-24,62.0,4.69,0.11,37,0
Matman,Shan (North),2024-08-23,2024-10-26,64.0,5.1,0.41,38,1
Matman,Shan (North),2024-08-25,2024-08-25,0.0,0.35,0.0,7,0
Matman,Shan (North),2024-08-25,2024-08-27,2.0,0.58,0.23,11,4
Matman,Shan (North),2024-08-25,2024-09-06,12.0,0.75,0.17,21,10
Matman,Shan (North),2024-08-25,2024-09-08,14.0,1.0,0.25,21,0
Matman,Shan (North),2024-08-25,2024-09-15,21.0,2.69,1.69,27,6
Matman,Shan (North),2024-08-25,2024-09-18,24.0,2.77,0.08,29,2
Matman,Shan (North),2024-08-25,2024-09-20,26.0,3.09,0.32,31,2
Matman,Shan (North),2024-08-25,2024-09-27,33.0,4.46,1.37,36,5
Matman,Shan (North),2024-08-25,2024-09-30,36.0,4.58,0.12,37,1
Matman,Shan (North),2024-08-25,2024-10-24,60.0,4.69,0.11,37,0
Matman,Shan (North),2024-08-25,2024-10-26,62.0,5.1,0.41,38,1
Matman,Shan (North),2024-08-27,2024-08-27,0.0,0.25,0.0,4,0
Matman,Shan (North),2024-08-27,2024-09-06,10.0,0.46,0.21,15,11
Matman,Shan (North),2024-08-27,2024-09-08,12.0,0.72,0.26,18,3
Matman,Shan (North),2024-08-27,2024-09-15,19.0,2.42,1.7,25,7
Matman,Shan (North),2024-08-27,2024-09-18,22.0,2.56,0.14,26,1
Matman,Shan (North),2024-08-27,2024-09-20,24.0,2.88,0.32,28,2
Matman,Shan (North),2024-08-27,2024-09-27,31.0,4.25,1.37,34,6
Matman,Shan (North),2024-08-27,2024-09-30,34.0,4.38,0.13,34,0
Matman,Shan (North),2024-08-27,2024-10-24,58.0,4.49,0.11,35,1
Matman,Shan (North),2024-08-27,2024-10-26,60.0,4.9,0.41,36,1
Matman,Shan (North),2024-08-28,2024-09-06,9.0,0.22,0.0,11,0
Matman,Shan (North),2024-08-28,2024-09-08,11.0,0.54,0.32,15,4
Matman,Shan (North),2024-08-28,2024-09-15,18.0,2.24,1.7,21,6
Matman,Shan (North),2024-08-28,2024-09-18,21.0,2.38,0.14,23,2
Matman,Shan (North),2024-08-28,2024-09-20,23.0,2.71,0.33,25,2
Matman,Shan (North),2024-08-28,2024-09-27,30.0,4.08,1.37,30,5
Matman,Shan (North),2024-08-28,2024-09-30,33.0,4.21,0.13,31,1
Matman,Shan (North),2024-08-28,2024-10-24,57.0,4.32,0.11,32,1
Matman,Shan (North),2024-08-28,2024-10-26,59.0,4.73,0.41,32,0
Matman,Shan (North),2024-08-29,2024-09-06,8.0,0.22,0.0,11,0
Matman,Shan (North),2024-08-29,2024-09-08,10.0,0.54,0.32,15,4
Matman,Shan (North),2024-08-29,2024-09-15,17.0,2.24,1.7,21,6
Matman,Shan (North),2024-08-29,2024-09-18,20.0,2.38,0.14,23,2
Matman,Shan (North),2024-08-29,2024-09-20,22.0,2.71,0.33,25,2
Matman,Shan (North),2024-08-29,2024-09-27,29.0,4.08,1.37,30,5
Matman,Shan (North),2024-08-29,2024-09-30,32.0,4.21,0.13,31,1
Matman,Shan (North),2024-08-29,2024-10-24,56.0,4.32,0.11,32,1
Matman,Shan (North),2024-08-29,2024-10-26,58.0,4.73,0.41,32,0
Matman,Shan (North),2024-08-30,2024-09-06,7.0,0.22,0.0,11,0
Matman,Shan (North),2024-08-30,2024-09-08,9.0,0.54,0.32,15,4
Matman,Shan (North),2024-08-30,2024-09-15,16.0,2.24,1.7,21,6
Matman,Shan (North),2024-08-30,2024-09-18,19.0,2.38,0.14,23,2
Matman,Shan (North),2024-08-30,2024-09-20,21.0,2.71,0.33,25,2
Matman,Shan (North),2024-08-30,2024-09-27,28.0,4.08,1.37,30,5
Matman,Shan (North),2024-08-30,2024-09-30,31.0,4.21,0.13,31,1
Matman,Shan (North),2024-08-30,2024-10-24,55.0,4.32,0.11,32,1
Matman,Shan (North),2024-08-30,2024-10-26,57.0,4.73,0.41,32,0
Matman,Shan (North),2024-09-04,2024-09-06,2.0,0.22,0.0,11,0
Matman,Shan (North),2024-09-04,2024-09-08,4.0,0.54,0.32,15,4
Matman,Shan (North),2024-09-04,2024-09-15,11.0,2.24,1.7,21,6
Matman,Shan (North),2024-09-04,2024-09-18,14.0,2.38,0.14,23,2
Matman,Shan (North),2024-09-04,2024-09-20,16.0,2.71,0.33,25,2
Matman,Shan (North),2024-09-04,2024-09-27,23.0,4.08,1.37,30,5
Matman,Shan (North),2024-09-04,2024-09-30,26.0,4.21,0.13,31,1
Matman,Shan (North),2024-09-04,2024-10-24,50.0,4.32,0.11,32,1
Matman,Shan (North),2024-09-04,2024-10-26,52.0,4.73,0.41,32,0
Matman,Shan (North),2024-09-06,2024-09-06,0.0,0.22,0.0,11,0
Matman,Shan (North),2024-09-06,2024-09-08,2.0,0.54,0.32,15,4
Matman,Shan (North),2024-09-06,2024-09-15,9.0,2.24,1.7,21,6
Matman,Shan (North),2024-09-06,2024-09-18,12.0,2.38,0.14,23,2
Matman,Shan (North),2024-09-06,2024-09-20,14.0,2.71,0.33,25,2
Matman,Shan (North),2024-09-06,2024-09-27,21.0,4.08,1.37,30,5
Matman,Shan (North),2024-09-06,2024-09-30,24.0,4.21,0.13,31,1
Matman,Shan (North),2024-09-06,2024-10-24,48.0,4.32,0.11,32,1
Matman,Shan (North),2024-09-06,2024-10-26,50.0,4.73,0.41,32,0
Matman,Shan (North),2024-09-08,2024-09-08,0.0,0.32,0.0,4,0
Matman,Shan (North),2024-09-08,2024-09-15,7.0,2.02,1.7,10,6
Matman,Shan (North),2024-09-08,2024-09-18,10.0,2.18,0.16,12,2
Matman,Shan (North),2024-09-08,2024-09-20,12.0,2.51,0.33,15,3
Matman,Shan (North),2024-09-08,2024-09-27,19.0,3.88,1.37,20,5
Matman,Shan (North),2024-09-08,2024-09-30,22.0,4.03,0.15,20,0
Matman,Shan (North),2024-09-08,2024-10-24,46.0,4.15,0.12,21,1
Matman,Shan (North),2024-09-08,2024-10-26,48.0,4.56,0.41,22,1
Matman,Shan (North),2024-09-09,2024-09-15,6.0,1.7,0.0,6,0
Matman,Shan (North),2024-09-09,2024-09-18,9.0,1.86,0.16,8,2
Matman,Shan (North),2024-09-09,2024-09-20,11.0,2.23,0.37,11,3
Matman,Shan (North),2024-09-09,2024-09-27,18.0,3.6,1.37,16,5
Matman,Shan (North),2024-09-09,2024-09-30,21.0,3.75,0.15,17,1
Matman,Shan (North),2024-09-09,2024-10-24,45.0,3.87,0.12,18,1
Matman,Shan (North),2024-09-09,2024-10-26,47.0,4.29,0.42,19,1
Matman,Shan (North),2024-09-11,2024-09-15,4.0,1.7,0.0,6,0
Matman,Shan (North),2024-09-11,2024-09-18,7.0,1.86,0.16,8,2
Matman,Shan (North),2024-09-11,2024-09-20,9.0,2.23,0.37,11,3
Matman,Shan (North),2024-09-11,2024-09-27,16.0,3.6,1.37,16,5
Matman,Shan (North),2024-09-11,2024-09-30,19.0,3.75,0.15,17,1
Matman,Shan (North),2024-09-11,2024-10-24,43.0,3.87,0.12,18,1
Matman,Shan (North),2024-09-11,2024-10-26,45.0,4.29,0.42,19,1
Matman,Shan (North),2024-09-15,2024-09-15,0.0,1.7,0.0,6,0
Matman,Shan (North),2024-09-15,2024-09-18,3.0,1.86,0.16,8,2
Matman,Shan (North),2024-09-15,2024-09-20,5.0,2.23,0.37,11,3
Matman,Shan (North),2024-09-15,2024-09-27,12.0,3.6,1.37,16,5
Matman,Shan (North),2024-09-15,2024-09-30,15.0,3.75,0.15,17,1
Matman,Shan (North),2024-09-15,2024-10-24,39.0,3.87,0.12,18,1
Matman,Shan (North),2024-09-15,2024-10-26,41.0,4.29,0.42,19,1
Matman,Shan (North),2024-09-16,2024-09-18,2.0,0.16,0.0,2,0
Matman,Shan (North),2024-09-16,2024-09-20,4.0,0.53,0.37,5,3
Matman,Shan (North),2024-09-16,2024-09-27,11.0,2.14,1.61,11,6
Matman,Shan (North),2024-09-16,2024-09-30,14.0,2.29,0.15,12,1
Matman,Shan (North),2024-09-16,2024-10-24,38.0,2.41,0.12,13,1
Matman,Shan (North),2024-09-16,2024-10-26,40.0,2.83,0.42,14,1
Matman,Shan (North),2024-09-18,2024-09-18,0.0,0.16,0.0,2,0
Matman,Shan (North),2024-09-18,2024-09-20,2.0,0.53,0.37,5,3
Matman,Shan (North),2024-09-18,2024-09-27,9.0,2.14,1.61,11,6
Matman,Shan (North),2024-09-18,2024-09-30,12.0,2.29,0.15,12,1
Matman,Shan (North),2024-09-18,2024-10-24,36.0,2.41,0.12,13,1
Matman,Shan (North),2024-09-18,2024-10-26,38.0,2.83,0.42,14,1
Matman,Shan (North),2024-09-20,2024-09-20,0.0,0.37,0.0,3,0
Matman,Shan (North),2024-09-20,2024-09-27,7.0,1.98,1.61,9,6
Matman,Shan (North),2024-09-20,2024-09-30,10.0,2.13,0.15,10,1
Matman,Shan (North),2024-09-20,2024-10-24,34.0,2.27,0.14,11,1
Matman,Shan (North),2024-09-20,2024-10-26,36.0,2.69,0.42,12,1
Matman,Shan (North),2024-09-21,2024-09-27,6.0,1.61,0.0,6,0
Matman,Shan (North),2024-09-21,2024-09-30,9.0,1.76,0.15,7,1
Matman,Shan (North),2024-09-21,2024-10-24,33.0,1.9,0.14,8,1
Matman,Shan (North),2024-09-21,2024-10-26,35.0,2.33,0.43,9,1
Matman,Shan (North),2024-09-22,2024-09-27,5.0,1.61,0.0,6,0
Matman,Shan (North),2024-09-22,2024-09-30,8.0,1.76,0.15,7,1
Matman,Shan (North),2024-09-22,2024-10-24,32.0,1.9,0.14,8,1
Matman,Shan (North),2024-09-22,2024-10-26,34.0,2.33,0.43,9,1
Matman,Shan (North),2024-09-23,2024-09-27,4.0,1.61,0.0,6,0
Matman,Shan (North),2024-09-23,2024-09-30,7.0,1.76,0.15,7,1
Matman,Shan (North),2024-09-23,2024-10-24,31.0,1.9,0.14,8,1
Matman,Shan (North),2024-09-23,2024-10-26,33.0,2.33,0.43,9,1
Matman,Shan (North),2024-09-27,2024-09-27,0.0,1.61,0.0,6,0
Matman,Shan (North),2024-09-27,2024-09-30,3.0,1.76,0.15,7,1
Matman,Shan (North),2024-09-27,2024-10-24,27.0,1.9,0.14,8,1
Matman,Shan (North),2024-09-27,2024-10-26,29.0,2.33,0.43,9,1
Matman,Shan (North),2024-09-28,2024-09-30,2.0,0.15,0.0,1,0
Matman,Shan (North),2024-09-28,2024-10-24,26.0,0.29,0.14,2,1
Matman,Shan (North),2024-09-28,2024-10-26,28.0,0.73,0.44,2,0
Matman,Shan (North),2024-09-30,2024-09-30,0.0,0.15,0.0,1,0
Matman,Shan (North),2024-09-30,2024-10-24,24.0,0.29,0.14,2,1
Matman,Shan (North),2024-09-30,2024-10-26,26.0,0.73,0.44,2,0
Matman,Shan (North),2024-10-22,2024-10-24,2.0,0.16,0.0,1,0
Matman,Shan (North),2024-10-22,2024-10-26,4.0,0.6,0.44,2,1
Matman,Shan (North),2024-10-24,2024-10-24,0.0,0.16,0.0,1,0
Matman,Shan (North),2024-10-24,2024-10-26,2.0,0.6,0.44,2,1
Matman,Shan (North),2024-10-26,2024-10-26,0.0,0.44,0.0,1,0
Matupi,Chin,2024-07-01,2024-07-06,5.0,0.04,0.0,0,0
Matupi,Chin,2024-07-01,2024-07-11,10.0,0.41,0.37,3,0
Matupi,Chin,2024-07-01,2024-07-18,17.0,0.49,0.08,3,0
Matupi,Chin,2024-07-01,2024-07-30,29.0,0.53,0.04,4,1
Matupi,Chin,2024-07-01,2024-08-04,34.0,1.46,0.93,12,8
Matupi,Chin,2024-07-01,2024-08-11,41.0,1.53,0.07,13,1
Matupi,Chin,2024-07-01,2024-08-16,46.0,1.92,0.39,16,3
Matupi,Chin,2024-07-01,2024-08-23,53.0,1.99,0.07,16,0
Matupi,Chin,2024-07-01,2024-08-25,55.0,2.46,0.47,20,4
Matupi,Chin,2024-07-01,2024-08-28,58.0,2.79,0.33,23,3
Matupi,Chin,2024-07-01,2024-09-04,65.0,2.8,0.01,23,0
Matupi,Chin,2024-07-01,2024-09-06,67.0,3.01,0.21,24,1
Matupi,Chin,2024-07-01,2024-09-09,70.0,3.35,0.34,27,3
Matupi,Chin,2024-07-01,2024-09-16,77.0,3.37,0.02,27,0
Matupi,Chin,2024-07-01,2024-09-18,79.0,3.67,0.3,29,2
Matupi,Chin,2024-07-01,2024-09-21,82.0,3.84,0.17,31,2
Matupi,Chin,2024-07-01,2024-09-28,89.0,3.88,0.04,31,0
Matupi,Chin,2024-07-01,2024-09-30,91.0,4.27,0.39,34,3
Matupi,Chin,2024-07-01,2024-10-22,113.0,4.28,0.01,34,0
Matupi,Chin,2024-07-01,2024-10-24,115.0,4.64,0.36,36,2
Matupi,Chin,2024-07-01,2024-10-27,118.0,5.03,0.39,39,3
Matupi,Chin,2024-07-05,2024-07-06,1.0,0.04,0.0,0,0
Matupi,Chin,2024-07-05,2024-07-11,6.0,0.41,0.37,3,0
Matupi,Chin,2024-07-05,2024-07-18,13.0,0.49,0.08,3,0
Matupi,Chin,2024-07-05,2024-07-30,25.0,0.53,0.04,4,1
Matupi,Chin,2024-07-05,2024-08-04,30.0,1.46,0.93,12,8
Matupi,Chin,2024-07-05,2024-08-11,37.0,1.53,0.07,13,1
Matupi,Chin,2024-07-05,2024-08-16,42.0,1.92,0.39,16,3
Matupi,Chin,2024-07-05,2024-08-23,49.0,1.99,0.07,16,0
Matupi,Chin,2024-07-05,2024-08-25,51.0,2.46,0.47,20,4
Matupi,Chin,2024-07-05,2024-08-28,54.0,2.79,0.33,23,3
Matupi,Chin,2024-07-05,2024-09-04,61.0,2.8,0.01,23,0
Matupi,Chin,2024-07-05,2024-09-06,63.0,3.01,0.21,24,1
Matupi,Chin,2024-07-05,2024-09-09,66.0,3.35,0.34,27,3
Matupi,Chin,2024-07-05,2024-09-16,73.0,3.37,0.02,27,0
Matupi,Chin,2024-07-05,2024-09-18,75.0,3.67,0.3,29,2
Matupi,Chin,2024-07-05,2024-09-21,78.0,3.84,0.17,31,2
Matupi,Chin,2024-07-05,2024-09-28,85.0,3.88,0.04,31,0
Matupi,Chin,2024-07-05,2024-09-30,87.0,4.27,0.39,34,3
Matupi,Chin,2024-07-05,2024-10-22,109.0,4.28,0.01,34,0
Matupi,Chin,2024-07-05,2024-10-24,111.0,4.64,0.36,36,2
Matupi,Chin,2024-07-05,2024-10-27,114.0,5.03,0.39,39,3
Matupi,Chin,2024-07-06,2024-07-06,0.0,0.04,0.0,0,0
Matupi,Chin,2024-07-06,2024-07-11,5.0,0.41,0.37,3,0
Matupi,Chin,2024-07-06,2024-07-18,12.0,0.49,0.08,3,0
Matupi,Chin,2024-07-06,2024-07-30,24.0,0.53,0.04,4,1
Matupi,Chin,2024-07-06,2024-08-04,29.0,1.46,0.93,12,8
Matupi,Chin,2024-07-06,2024-08-11,36.0,1.53,0.07,13,1
Matupi,Chin,2024-07-06,2024-08-16,41.0,1.92,0.39,16,3
Matupi,Chin,2024-07-06,2024-08-23,48.0,1.99,0.07,16,0
Matupi,Chin,2024-07-06,2024-08-25,50.0,2.46,0.47,20,4
Matupi,Chin,2024-07-06,2024-08-28,53.0,2.79,0.33,23,3
Matupi,Chin,2024-07-06,2024-09-04,60.0,2.8,0.01,23,0
Matupi,Chin,2024-07-06,2024-09-06,62.0,3.01,0.21,24,1
Matupi,Chin,2024-07-06,2024-09-09,65.0,3.35,0.34,27,3
Matupi,Chin,2024-07-06,2024-09-16,72.0,3.37,0.02,27,0
Matupi,Chin,2024-07-06,2024-09-18,74.0,3.67,0.3,29,2
Matupi,Chin,2024-07-06,2024-09-21,77.0,3.84,0.17,31,2
Matupi,Chin,2024-07-06,2024-09-28,84.0,3.88,0.04,31,0
Matupi,Chin,2024-07-06,2024-09-30,86.0,4.27,0.39,34,3
Matupi,Chin,2024-07-06,2024-10-22,108.0,4.28,0.01,34,0
Matupi,Chin,2024-07-06,2024-10-24,110.0,4.64,0.36,36,2
Matupi,Chin,2024-07-06,2024-10-27,113.0,5.03,0.39,39,3
Matupi,Chin,2024-07-08,2024-07-11,3.0,0.37,0.0,3,0
Matupi,Chin,2024-07-08,2024-07-18,10.0,0.45,0.08,3,0
Matupi,Chin,2024-07-08,2024-07-30,22.0,0.49,0.04,4,1
Matupi,Chin,2024-07-08,2024-08-04,27.0,1.42,0.93,12,8
Matupi,Chin,2024-07-08,2024-08-11,34.0,1.49,0.07,13,1
Matupi,Chin,2024-07-08,2024-08-16,39.0,1.88,0.39,16,3
Matupi,Chin,2024-07-08,2024-08-23,46.0,1.95,0.07,16,0
Matupi,Chin,2024-07-08,2024-08-25,48.0,2.42,0.47,19,3
Matupi,Chin,2024-07-08,2024-08-28,51.0,2.75,0.33,23,4
Matupi,Chin,2024-07-08,2024-09-04,58.0,2.76,0.01,23,0
Matupi,Chin,2024-07-08,2024-09-06,60.0,2.97,0.21,24,1
Matupi,Chin,2024-07-08,2024-09-09,63.0,3.31,0.34,27,3
Matupi,Chin,2024-07-08,2024-09-16,70.0,3.33,0.02,27,0
Matupi,Chin,2024-07-08,2024-09-18,72.0,3.63,0.3,29,2
Matupi,Chin,2024-07-08,2024-09-21,75.0,3.8,0.17,31,2
Matupi,Chin,2024-07-08,2024-09-28,82.0,3.84,0.04,31,0
Matupi,Chin,2024-07-08,2024-09-30,84.0,4.23,0.39,34,3
Matupi,Chin,2024-07-08,2024-10-22,106.0,4.24,0.01,34,0
Matupi,Chin,2024-07-08,2024-10-24,108.0,4.6,0.36,36,2
Matupi,Chin,2024-07-08,2024-10-27,111.0,4.99,0.39,39,3
Matupi,Chin,2024-07-11,2024-07-11,0.0,0.37,0.0,3,0
Matupi,Chin,2024-07-11,2024-07-18,7.0,0.45,0.08,3,0
Matupi,Chin,2024-07-11,2024-07-30,19.0,0.49,0.04,4,1
Matupi,Chin,2024-07-11,2024-08-04,24.0,1.42,0.93,12,8
Matupi,Chin,2024-07-11,2024-08-11,31.0,1.49,0.07,13,1
Matupi,Chin,2024-07-11,2024-08-16,36.0,1.88,0.39,16,3
Matupi,Chin,2024-07-11,2024-08-23,43.0,1.95,0.07,16,0
Matupi,Chin,2024-07-11,2024-08-25,45.0,2.42,0.47,19,3
Matupi,Chin,2024-07-11,2024-08-28,48.0,2.75,0.33,23,4
Matupi,Chin,2024-07-11,2024-09-04,55.0,2.76,0.01,23,0
Matupi,Chin,2024-07-11,2024-09-06,57.0,2.97,0.21,24,1
Matupi,Chin,2024-07-11,2024-09-09,60.0,3.31,0.34,27,3
Matupi,Chin,2024-07-11,2024-09-16,67.0,3.33,0.02,27,0
Matupi,Chin,2024-07-11,2024-09-18,69.0,3.63,0.3,29,2
Matupi,Chin,2024-07-11,2024-09-21,72.0,3.8,0.17,31,2
Matupi,Chin,2024-07-11,2024-09-28,79.0,3.84,0.04,31,0
Matupi,Chin,2024-07-11,2024-09-30,81.0,4.23,0.39,34,3
Matupi,Chin,2024-07-11,2024-10-22,103.0,4.24,0.01,34,0
Matupi,Chin,2024-07-11,2024-10-24,105.0,4.6,0.36,36,2
Matupi,Chin,2024-07-11,2024-10-27,108.0,4.99,0.39,39,3
Matupi,Chin,2024-07-12,2024-07-18,6.0,0.08,0.0,0,0
Matupi,Chin,2024-07-12,2024-07-30,18.0,0.12,0.04,1,0
Matupi,Chin,2024-07-12,2024-08-04,23.0,1.13,1.01,10,9
Matupi,Chin,2024-07-12,2024-08-11,30.0,1.2,0.07,10,0
Matupi,Chin,2024-07-12,2024-08-16,35.0,1.65,0.45,14,4
Matupi,Chin,2024-07-12,2024-08-23,42.0,1.72,0.07,14,0
Matupi,Chin,2024-07-12,2024-08-25,44.0,2.19,0.47,17,3
Matupi,Chin,2024-07-12,2024-08-28,47.0,2.54,0.35,21,4
Matupi,Chin,2024-07-12,2024-09-04,54.0,2.55,0.01,21,0
Matupi,Chin,2024-07-12,2024-09-06,56.0,2.76,0.21,22,1
Matupi,Chin,2024-07-12,2024-09-09,59.0,3.1,0.34,25,3
Matupi,Chin,2024-07-12,2024-09-16,66.0,3.12,0.02,25,0
Matupi,Chin,2024-07-12,2024-09-18,68.0,3.42,0.3,27,2
Matupi,Chin,2024-07-12,2024-09-21,71.0,3.61,0.19,29,2
Matupi,Chin,2024-07-12,2024-09-28,78.0,3.65,0.04,29,0
Matupi,Chin,2024-07-12,2024-09-30,80.0,4.04,0.39,32,3
Matupi,Chin,2024-07-12,2024-10-22,102.0,4.05,0.01,32,0
Matupi,Chin,2024-07-12,2024-10-24,104.0,4.41,0.36,34,2
Matupi,Chin,2024-07-12,2024-10-27,107.0,4.82,0.41,38,4
Matupi,Chin,2024-07-13,2024-07-18,5.0,0.08,0.0,0,0
Matupi,Chin,2024-07-13,2024-07-30,17.0,0.12,0.04,1,0
Matupi,Chin,2024-07-13,2024-08-04,22.0,1.13,1.01,10,9
Matupi,Chin,2024-07-13,2024-08-11,29.0,1.2,0.07,10,0
Matupi,Chin,2024-07-13,2024-08-16,34.0,1.65,0.45,14,4
Matupi,Chin,2024-07-13,2024-08-23,41.0,1.72,0.07,14,0
